wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
BRGRAZ12;0519;SPÖ;Sozialdemokratische Partei Österreichs;1;212;19;193;39;1;25.11.2012 05:32:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:32:30
BRGRAZ12;0519;ÖVP;Österreichische Volkspartei;2;212;19;193;44;1;25.11.2012 05:32:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:32:30
BRGRAZ12;0519;FPÖ;Freiheitliche Partei Österreichs;3;212;19;193;40;1;25.11.2012 05:32:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:32:30
BRGRAZ12;0519;GRÜNE;Die Grünen - Die Grüne Alternative;4;212;19;193;12;1;25.11.2012 05:32:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:32:30
BRGRAZ12;0519;KPÖ;Kommunistische Partei Österreichs;5;212;19;193;58;1;25.11.2012 05:32:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:32:30
BRGRAZ12;0520;SPÖ;Sozialdemokratische Partei Österreichs;1;247;28;219;45;1;25.11.2012 09:36:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:36:28
BRGRAZ12;0520;ÖVP;Österreichische Volkspartei;2;247;28;219;31;1;25.11.2012 09:36:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:36:28
BRGRAZ12;0520;FPÖ;Freiheitliche Partei Österreichs;3;247;28;219;47;1;25.11.2012 09:36:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:36:28
BRGRAZ12;0520;GRÜNE;Die Grünen - Die Grüne Alternative;4;247;28;219;5;1;25.11.2012 09:36:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:36:28
BRGRAZ12;0520;KPÖ;Kommunistische Partei Österreichs;5;247;28;219;91;1;25.11.2012 09:36:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:36:28
BRGRAZ12;0521;SPÖ;Sozialdemokratische Partei Österreichs;1;225;28;197;63;1;25.11.2012 06:09:44;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:09:51
BRGRAZ12;0521;ÖVP;Österreichische Volkspartei;2;225;28;197;52;1;25.11.2012 06:09:44;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:09:51
BRGRAZ12;0521;FPÖ;Freiheitliche Partei Österreichs;3;225;28;197;29;1;25.11.2012 06:09:44;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:09:51
BRGRAZ12;0521;GRÜNE;Die Grünen - Die Grüne Alternative;4;225;28;197;10;1;25.11.2012 06:09:44;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:09:51
BRGRAZ12;0521;KPÖ;Kommunistische Partei Österreichs;5;225;28;197;43;1;25.11.2012 06:09:44;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:09:51
BRGRAZ12;0522;SPÖ;Sozialdemokratische Partei Österreichs;1;267;26;241;63;1;25.11.2012 06:31:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:31:30
BRGRAZ12;0522;ÖVP;Österreichische Volkspartei;2;267;26;241;64;1;25.11.2012 06:31:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:31:30
BRGRAZ12;0522;FPÖ;Freiheitliche Partei Österreichs;3;267;26;241;46;1;25.11.2012 06:31:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:31:30
BRGRAZ12;0522;GRÜNE;Die Grünen - Die Grüne Alternative;4;267;26;241;7;1;25.11.2012 06:31:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:31:30
BRGRAZ12;0522;KPÖ;Kommunistische Partei Österreichs;5;267;26;241;61;1;25.11.2012 06:31:23;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:31:30
BRGRAZ12;0523;SPÖ;Sozialdemokratische Partei Österreichs;1;303;28;275;78;1;25.11.2012 09:37:32;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:37:40
BRGRAZ12;0523;ÖVP;Österreichische Volkspartei;2;303;28;275;65;1;25.11.2012 09:37:32;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:37:40
BRGRAZ12;0523;FPÖ;Freiheitliche Partei Österreichs;3;303;28;275;63;1;25.11.2012 09:37:32;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:37:40
BRGRAZ12;0523;GRÜNE;Die Grünen - Die Grüne Alternative;4;303;28;275;10;1;25.11.2012 09:37:32;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:37:40
BRGRAZ12;0523;KPÖ;Kommunistische Partei Österreichs;5;303;28;275;59;1;25.11.2012 09:37:32;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T21:37:40
BRGRAZ12;0524;SPÖ;Sozialdemokratische Partei Österreichs;1;224;28;196;42;1;25.11.2012 06:02:46;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:02:53
BRGRAZ12;0524;ÖVP;Österreichische Volkspartei;2;224;28;196;48;1;25.11.2012 06:02:46;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:02:53
BRGRAZ12;0524;FPÖ;Freiheitliche Partei Österreichs;3;224;28;196;34;1;25.11.2012 06:02:46;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:02:53
BRGRAZ12;0524;GRÜNE;Die Grünen - Die Grüne Alternative;4;224;28;196;7;1;25.11.2012 06:02:46;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:02:53
BRGRAZ12;0524;KPÖ;Kommunistische Partei Österreichs;5;224;28;196;65;1;25.11.2012 06:02:46;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T18:02:53
BRGRAZ12;0598;SPÖ;Sozialdemokratische Partei Österreichs;1;381;22;359;75;1;27.11.2012 08:53:25;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:53:26
BRGRAZ12;0598;ÖVP;Österreichische Volkspartei;2;381;22;359;99;1;27.11.2012 08:53:25;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:53:26
BRGRAZ12;0598;FPÖ;Freiheitliche Partei Österreichs;3;381;22;359;45;1;27.11.2012 08:53:25;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:53:26
BRGRAZ12;0598;GRÜNE;Die Grünen - Die Grüne Alternative;4;381;22;359;75;1;27.11.2012 08:53:25;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:53:26
BRGRAZ12;0598;KPÖ;Kommunistische Partei Österreichs;5;381;22;359;65;1;27.11.2012 08:53:25;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:53:26
BRGRAZ12;0599;SPÖ;Sozialdemokratische Partei Österreichs;1;633;18;615;124;1;26.11.2012 02:19:45;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:19:50
BRGRAZ12;0599;ÖVP;Österreichische Volkspartei;2;633;18;615;186;1;26.11.2012 02:19:45;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:19:50
BRGRAZ12;0599;FPÖ;Freiheitliche Partei Österreichs;3;633;18;615;78;1;26.11.2012 02:19:45;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:19:50
BRGRAZ12;0599;GRÜNE;Die Grünen - Die Grüne Alternative;4;633;18;615;90;1;26.11.2012 02:19:45;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:19:50
BRGRAZ12;0599;KPÖ;Kommunistische Partei Österreichs;5;633;18;615;137;1;26.11.2012 02:19:45;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:19:50
BRGRAZ12;0601;SPÖ;Sozialdemokratische Partei Österreichs;1;372;16;356;53;1;25.11.2012 05:42:30;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:42:36
BRGRAZ12;0601;ÖVP;Österreichische Volkspartei;2;372;16;356;113;1;25.11.2012 05:42:30;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:42:36
BRGRAZ12;0601;FPÖ;Freiheitliche Partei Österreichs;3;372;16;356;32;1;25.11.2012 05:42:30;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:42:36
BRGRAZ12;0601;GRÜNE;Die Grünen - Die Grüne Alternative;4;372;16;356;67;1;25.11.2012 05:42:30;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:42:36
BRGRAZ12;0601;KPÖ;Kommunistische Partei Österreichs;5;372;16;356;91;1;25.11.2012 05:42:30;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:42:36
BRGRAZ12;0602;SPÖ;Sozialdemokratische Partei Österreichs;1;349;27;322;37;1;25.11.2012 07:04:18;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:04:25
BRGRAZ12;0602;ÖVP;Österreichische Volkspartei;2;349;27;322;82;1;25.11.2012 07:04:18;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:04:25
BRGRAZ12;0602;FPÖ;Freiheitliche Partei Österreichs;3;349;27;322;34;1;25.11.2012 07:04:18;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:04:25
BRGRAZ12;0602;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;27;322;78;1;25.11.2012 07:04:18;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:04:25
BRGRAZ12;0602;KPÖ;Kommunistische Partei Österreichs;5;349;27;322;91;1;25.11.2012 07:04:18;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:04:25
BRGRAZ12;0603;SPÖ;Sozialdemokratische Partei Österreichs;1;434;35;399;53;1;25.11.2012 07:18:21;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:18:28
BRGRAZ12;0603;ÖVP;Österreichische Volkspartei;2;434;35;399;114;1;25.11.2012 07:18:21;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:18:28
BRGRAZ12;0603;FPÖ;Freiheitliche Partei Österreichs;3;434;35;399;37;1;25.11.2012 07:18:21;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:18:28
BRGRAZ12;0603;GRÜNE;Die Grünen - Die Grüne Alternative;4;434;35;399;84;1;25.11.2012 07:18:21;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:18:28
BRGRAZ12;0603;KPÖ;Kommunistische Partei Österreichs;5;434;35;399;111;1;25.11.2012 07:18:21;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:18:28
BRGRAZ12;0604;SPÖ;Sozialdemokratische Partei Österreichs;1;337;30;307;36;1;25.11.2012 06:16:17;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T18:16:24
BRGRAZ12;0604;ÖVP;Österreichische Volkspartei;2;337;30;307;79;1;25.11.2012 06:16:17;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T18:16:24
BRGRAZ12;0604;FPÖ;Freiheitliche Partei Österreichs;3;337;30;307;21;1;25.11.2012 06:16:17;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T18:16:24
BRGRAZ12;0604;GRÜNE;Die Grünen - Die Grüne Alternative;4;337;30;307;72;1;25.11.2012 06:16:17;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T18:16:24
BRGRAZ12;0604;KPÖ;Kommunistische Partei Österreichs;5;337;30;307;99;1;25.11.2012 06:16:17;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T18:16:24
BRGRAZ12;0605;SPÖ;Sozialdemokratische Partei Österreichs;1;435;25;410;40;1;25.11.2012 07:06:53;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T19:07:00
BRGRAZ12;0605;ÖVP;Österreichische Volkspartei;2;435;25;410;134;1;25.11.2012 07:06:53;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T19:07:00
BRGRAZ12;0605;FPÖ;Freiheitliche Partei Österreichs;3;435;25;410;45;1;25.11.2012 07:06:53;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T19:07:00
BRGRAZ12;0605;GRÜNE;Die Grünen - Die Grüne Alternative;4;435;25;410;82;1;25.11.2012 07:06:53;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T19:07:00
BRGRAZ12;0605;KPÖ;Kommunistische Partei Österreichs;5;435;25;410;109;1;25.11.2012 07:06:53;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T19:07:00
BRGRAZ12;0606;SPÖ;Sozialdemokratische Partei Österreichs;1;366;34;332;33;1;25.11.2012 06:08:05;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:08:12
BRGRAZ12;0606;ÖVP;Österreichische Volkspartei;2;366;34;332;96;1;25.11.2012 06:08:05;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:08:12
BRGRAZ12;0606;FPÖ;Freiheitliche Partei Österreichs;3;366;34;332;24;1;25.11.2012 06:08:05;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:08:12
BRGRAZ12;0606;GRÜNE;Die Grünen - Die Grüne Alternative;4;366;34;332;86;1;25.11.2012 06:08:05;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:08:12
BRGRAZ12;0606;KPÖ;Kommunistische Partei Österreichs;5;366;34;332;93;1;25.11.2012 06:08:05;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:08:12
BRGRAZ12;0607;SPÖ;Sozialdemokratische Partei Österreichs;1;413;53;360;47;1;25.11.2012 07:16:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:16:40
BRGRAZ12;0607;ÖVP;Österreichische Volkspartei;2;413;53;360;87;1;25.11.2012 07:16:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:16:40
BRGRAZ12;0607;FPÖ;Freiheitliche Partei Österreichs;3;413;53;360;40;1;25.11.2012 07:16:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:16:40
BRGRAZ12;0607;GRÜNE;Die Grünen - Die Grüne Alternative;4;413;53;360;91;1;25.11.2012 07:16:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:16:40
BRGRAZ12;0607;KPÖ;Kommunistische Partei Österreichs;5;413;53;360;95;1;25.11.2012 07:16:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:16:40
BRGRAZ12;0608;SPÖ;Sozialdemokratische Partei Österreichs;1;381;31;350;52;1;25.11.2012 07:37:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:37:21
BRGRAZ12;0608;ÖVP;Österreichische Volkspartei;2;381;31;350;99;1;25.11.2012 07:37:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:37:21
BRGRAZ12;0608;FPÖ;Freiheitliche Partei Österreichs;3;381;31;350;26;1;25.11.2012 07:37:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:37:21
BRGRAZ12;0608;GRÜNE;Die Grünen - Die Grüne Alternative;4;381;31;350;84;1;25.11.2012 07:37:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:37:21
BRGRAZ12;0608;KPÖ;Kommunistische Partei Österreichs;5;381;31;350;89;1;25.11.2012 07:37:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:37:21
BRGRAZ12;0609;SPÖ;Sozialdemokratische Partei Österreichs;1;377;24;353;54;1;25.11.2012 06:39:15;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:39:22
BRGRAZ12;0609;ÖVP;Österreichische Volkspartei;2;377;24;353;86;1;25.11.2012 06:39:15;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:39:22
BRGRAZ12;0609;FPÖ;Freiheitliche Partei Österreichs;3;377;24;353;39;1;25.11.2012 06:39:15;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:39:22
BRGRAZ12;0609;GRÜNE;Die Grünen - Die Grüne Alternative;4;377;24;353;83;1;25.11.2012 06:39:15;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:39:22
BRGRAZ12;0609;KPÖ;Kommunistische Partei Österreichs;5;377;24;353;91;1;25.11.2012 06:39:15;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:39:22
BRGRAZ12;0610;SPÖ;Sozialdemokratische Partei Österreichs;1;328;28;300;38;1;25.11.2012 06:12:34;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:12:41
BRGRAZ12;0610;ÖVP;Österreichische Volkspartei;2;328;28;300;90;1;25.11.2012 06:12:34;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:12:41
BRGRAZ12;0610;FPÖ;Freiheitliche Partei Österreichs;3;328;28;300;42;1;25.11.2012 06:12:34;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:12:41
BRGRAZ12;0610;GRÜNE;Die Grünen - Die Grüne Alternative;4;328;28;300;60;1;25.11.2012 06:12:34;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:12:41
BRGRAZ12;0610;KPÖ;Kommunistische Partei Österreichs;5;328;28;300;70;1;25.11.2012 06:12:34;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:12:41
BRGRAZ12;0611;SPÖ;Sozialdemokratische Partei Österreichs;1;398;30;368;48;1;25.11.2012 07:53:13;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:53:21
BRGRAZ12;0611;ÖVP;Österreichische Volkspartei;2;398;30;368;104;1;25.11.2012 07:53:13;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:53:21
BRGRAZ12;0611;FPÖ;Freiheitliche Partei Österreichs;3;398;30;368;31;1;25.11.2012 07:53:13;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:53:21
BRGRAZ12;0611;GRÜNE;Die Grünen - Die Grüne Alternative;4;398;30;368;88;1;25.11.2012 07:53:13;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:53:21
BRGRAZ12;0611;KPÖ;Kommunistische Partei Österreichs;5;398;30;368;97;1;25.11.2012 07:53:13;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:53:21
BRGRAZ12;0612;SPÖ;Sozialdemokratische Partei Österreichs;1;357;26;331;47;1;25.11.2012 06:44:20;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:44:27
BRGRAZ12;0612;ÖVP;Österreichische Volkspartei;2;357;26;331;75;1;25.11.2012 06:44:20;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:44:27
BRGRAZ12;0612;FPÖ;Freiheitliche Partei Österreichs;3;357;26;331;35;1;25.11.2012 06:44:20;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:44:27
BRGRAZ12;0612;GRÜNE;Die Grünen - Die Grüne Alternative;4;357;26;331;81;1;25.11.2012 06:44:20;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:44:27
BRGRAZ12;0612;KPÖ;Kommunistische Partei Österreichs;5;357;26;331;93;1;25.11.2012 06:44:20;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:44:27
BRGRAZ12;0613;SPÖ;Sozialdemokratische Partei Österreichs;1;311;9;302;34;1;25.11.2012 07:12:52;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:12:59
BRGRAZ12;0613;ÖVP;Österreichische Volkspartei;2;311;9;302;97;1;25.11.2012 07:12:52;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:12:59
BRGRAZ12;0613;FPÖ;Freiheitliche Partei Österreichs;3;311;9;302;25;1;25.11.2012 07:12:52;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:12:59
BRGRAZ12;0613;GRÜNE;Die Grünen - Die Grüne Alternative;4;311;9;302;58;1;25.11.2012 07:12:52;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:12:59
BRGRAZ12;0613;KPÖ;Kommunistische Partei Österreichs;5;311;9;302;88;1;25.11.2012 07:12:52;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:12:59
BRGRAZ12;0614;SPÖ;Sozialdemokratische Partei Österreichs;1;269;29;240;37;1;25.11.2012 06:11:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:11:39
BRGRAZ12;0614;ÖVP;Österreichische Volkspartei;2;269;29;240;57;1;25.11.2012 06:11:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:11:39
BRGRAZ12;0614;FPÖ;Freiheitliche Partei Österreichs;3;269;29;240;37;1;25.11.2012 06:11:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:11:39
BRGRAZ12;0614;GRÜNE;Die Grünen - Die Grüne Alternative;4;269;29;240;34;1;25.11.2012 06:11:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:11:39
BRGRAZ12;0614;KPÖ;Kommunistische Partei Österreichs;5;269;29;240;75;1;25.11.2012 06:11:32;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T18:11:39
BRGRAZ12;0615;SPÖ;Sozialdemokratische Partei Österreichs;1;363;33;330;57;1;25.11.2012 07:25:30;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:25:38
BRGRAZ12;0615;ÖVP;Österreichische Volkspartei;2;363;33;330;98;1;25.11.2012 07:25:30;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:25:38
BRGRAZ12;0615;FPÖ;Freiheitliche Partei Österreichs;3;363;33;330;45;1;25.11.2012 07:25:30;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:25:38
BRGRAZ12;0615;GRÜNE;Die Grünen - Die Grüne Alternative;4;363;33;330;61;1;25.11.2012 07:25:30;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:25:38
BRGRAZ12;0615;KPÖ;Kommunistische Partei Österreichs;5;363;33;330;69;1;25.11.2012 07:25:30;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T19:25:38
BRGRAZ12;0616;SPÖ;Sozialdemokratische Partei Österreichs;1;392;29;363;45;1;25.11.2012 06:45:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:45:55
BRGRAZ12;0616;ÖVP;Österreichische Volkspartei;2;392;29;363;123;1;25.11.2012 06:45:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:45:55
BRGRAZ12;0616;FPÖ;Freiheitliche Partei Österreichs;3;392;29;363;63;1;25.11.2012 06:45:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:45:55
BRGRAZ12;0616;GRÜNE;Die Grünen - Die Grüne Alternative;4;392;29;363;55;1;25.11.2012 06:45:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:45:55
BRGRAZ12;0616;KPÖ;Kommunistische Partei Österreichs;5;392;29;363;77;1;25.11.2012 06:45:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T18:45:55
BRGRAZ12;0617;SPÖ;Sozialdemokratische Partei Österreichs;1;351;50;301;38;1;25.11.2012 05:30:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:30:55
BRGRAZ12;0617;ÖVP;Österreichische Volkspartei;2;351;50;301;118;1;25.11.2012 05:30:48;Baumgartner Erwin/e01319@intra.graz.at/e01319@intra.graz.at/GGA-60101/2012-11-25T17:30:55
