wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
GRGRAZ12;0420;FPÖ;Freiheitliche Partei Österreichs;3;285;0;285;47;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;GRÜNE;Die Grünen - Die Grüne Alternative;4;285;0;285;31;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;KPÖ;Kommunistische Partei Österreichs;5;285;0;285;78;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;BZÖ;BZÖ Wir säubern Graz;6;285;0;285;7;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;CP-G;Christliche Partei-Grössler;7;285;0;285;1;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;PIRAT;Piratenpartei Graz;8;285;0;285;7;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;;Einsparkraftwerk;9;285;0;285;0;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;BBB;Betty Baloo Bande;10;285;0;285;0;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0420;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;285;0;285;1;1;25.11.2012 04:36:13;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T16:36:19
GRGRAZ12;0421;SPÖ;Sozialdemokratische Partei Österreichs;1;499;5;494;127;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;ÖVP;Österreichische Volkspartei;2;499;5;494;119;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;FPÖ;Freiheitliche Partei Österreichs;3;499;5;494;88;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;GRÜNE;Die Grünen - Die Grüne Alternative;4;499;5;494;32;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;KPÖ;Kommunistische Partei Österreichs;5;499;5;494;98;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;BZÖ;BZÖ Wir säubern Graz;6;499;5;494;5;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;CP-G;Christliche Partei-Grössler;7;499;5;494;2;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;PIRAT;Piratenpartei Graz;8;499;5;494;21;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;;Einsparkraftwerk;9;499;5;494;0;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;BBB;Betty Baloo Bande;10;499;5;494;2;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0421;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;499;5;494;0;1;25.11.2012 05:13:22;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T17:13:28
GRGRAZ12;0422;SPÖ;Sozialdemokratische Partei Österreichs;1;317;17;300;52;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;ÖVP;Österreichische Volkspartei;2;317;17;300;77;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;FPÖ;Freiheitliche Partei Österreichs;3;317;17;300;25;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;GRÜNE;Die Grünen - Die Grüne Alternative;4;317;17;300;54;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;KPÖ;Kommunistische Partei Österreichs;5;317;17;300;77;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;BZÖ;BZÖ Wir säubern Graz;6;317;17;300;6;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;CP-G;Christliche Partei-Grössler;7;317;17;300;2;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;PIRAT;Piratenpartei Graz;8;317;17;300;6;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;;Einsparkraftwerk;9;317;17;300;1;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;BBB;Betty Baloo Bande;10;317;17;300;0;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0422;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;317;17;300;0;1;25.11.2012 04:47:36;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:47:42
GRGRAZ12;0423;SPÖ;Sozialdemokratische Partei Österreichs;1;340;3;337;51;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;ÖVP;Österreichische Volkspartei;2;340;3;337;94;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;FPÖ;Freiheitliche Partei Österreichs;3;340;3;337;58;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;GRÜNE;Die Grünen - Die Grüne Alternative;4;340;3;337;36;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;KPÖ;Kommunistische Partei Österreichs;5;340;3;337;80;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;BZÖ;BZÖ Wir säubern Graz;6;340;3;337;5;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;CP-G;Christliche Partei-Grössler;7;340;3;337;1;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;PIRAT;Piratenpartei Graz;8;340;3;337;10;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;;Einsparkraftwerk;9;340;3;337;1;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;BBB;Betty Baloo Bande;10;340;3;337;1;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0423;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;340;3;337;0;1;25.11.2012 04:59:49;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:59:55
GRGRAZ12;0424;SPÖ;Sozialdemokratische Partei Österreichs;1;317;2;315;53;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;ÖVP;Österreichische Volkspartei;2;317;2;315;98;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;FPÖ;Freiheitliche Partei Österreichs;3;317;2;315;49;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;GRÜNE;Die Grünen - Die Grüne Alternative;4;317;2;315;16;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;KPÖ;Kommunistische Partei Österreichs;5;317;2;315;80;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;BZÖ;BZÖ Wir säubern Graz;6;317;2;315;3;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;CP-G;Christliche Partei-Grössler;7;317;2;315;1;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;PIRAT;Piratenpartei Graz;8;317;2;315;13;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;;Einsparkraftwerk;9;317;2;315;0;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;BBB;Betty Baloo Bande;10;317;2;315;0;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0424;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;317;2;315;2;1;25.11.2012 04:36:19;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:36:25
GRGRAZ12;0425;SPÖ;Sozialdemokratische Partei Österreichs;1;288;3;285;59;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;ÖVP;Österreichische Volkspartei;2;288;3;285;72;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;FPÖ;Freiheitliche Partei Österreichs;3;288;3;285;47;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;GRÜNE;Die Grünen - Die Grüne Alternative;4;288;3;285;22;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;KPÖ;Kommunistische Partei Österreichs;5;288;3;285;73;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;BZÖ;BZÖ Wir säubern Graz;6;288;3;285;4;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;CP-G;Christliche Partei-Grössler;7;288;3;285;0;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;PIRAT;Piratenpartei Graz;8;288;3;285;7;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;;Einsparkraftwerk;9;288;3;285;0;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;BBB;Betty Baloo Bande;10;288;3;285;0;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0425;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;288;3;285;1;1;25.11.2012 04:57:55;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T16:58:01
GRGRAZ12;0426;SPÖ;Sozialdemokratische Partei Österreichs;1;440;4;436;56;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;ÖVP;Österreichische Volkspartei;2;440;4;436;148;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;FPÖ;Freiheitliche Partei Österreichs;3;440;4;436;83;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;GRÜNE;Die Grünen - Die Grüne Alternative;4;440;4;436;42;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;KPÖ;Kommunistische Partei Österreichs;5;440;4;436;86;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;BZÖ;BZÖ Wir säubern Graz;6;440;4;436;6;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;CP-G;Christliche Partei-Grössler;7;440;4;436;1;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;PIRAT;Piratenpartei Graz;8;440;4;436;12;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;;Einsparkraftwerk;9;440;4;436;1;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;BBB;Betty Baloo Bande;10;440;4;436;1;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0426;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;440;4;436;0;1;25.11.2012 05:05:55;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T17:06:02
GRGRAZ12;0501;SPÖ;Sozialdemokratische Partei Österreichs;1;364;4;360;35;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;ÖVP;Österreichische Volkspartei;2;364;4;360;85;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;FPÖ;Freiheitliche Partei Österreichs;3;364;4;360;32;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;GRÜNE;Die Grünen - Die Grüne Alternative;4;364;4;360;76;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;KPÖ;Kommunistische Partei Österreichs;5;364;4;360;94;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;BZÖ;BZÖ Wir säubern Graz;6;364;4;360;4;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;CP-G;Christliche Partei-Grössler;7;364;4;360;1;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;PIRAT;Piratenpartei Graz;8;364;4;360;30;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;;Einsparkraftwerk;9;364;4;360;1;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;BBB;Betty Baloo Bande;10;364;4;360;1;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0501;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;364;4;360;1;1;25.11.2012 05:55:49;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T17:55:56
GRGRAZ12;0502;SPÖ;Sozialdemokratische Partei Österreichs;1;374;4;370;26;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;ÖVP;Österreichische Volkspartei;2;374;4;370;95;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;FPÖ;Freiheitliche Partei Österreichs;3;374;4;370;35;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;GRÜNE;Die Grünen - Die Grüne Alternative;4;374;4;370;77;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;KPÖ;Kommunistische Partei Österreichs;5;374;4;370;103;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;BZÖ;BZÖ Wir säubern Graz;6;374;4;370;3;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;CP-G;Christliche Partei-Grössler;7;374;4;370;0;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;PIRAT;Piratenpartei Graz;8;374;4;370;28;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;;Einsparkraftwerk;9;374;4;370;1;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;BBB;Betty Baloo Bande;10;374;4;370;0;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0502;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;374;4;370;2;1;25.11.2012 05:07:50;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:56
GRGRAZ12;0503;SPÖ;Sozialdemokratische Partei Österreichs;1;370;7;363;46;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;ÖVP;Österreichische Volkspartei;2;370;7;363;72;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;FPÖ;Freiheitliche Partei Österreichs;3;370;7;363;47;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;GRÜNE;Die Grünen - Die Grüne Alternative;4;370;7;363;67;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;KPÖ;Kommunistische Partei Österreichs;5;370;7;363;107;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;BZÖ;BZÖ Wir säubern Graz;6;370;7;363;1;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;CP-G;Christliche Partei-Grössler;7;370;7;363;0;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;PIRAT;Piratenpartei Graz;8;370;7;363;19;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;;Einsparkraftwerk;9;370;7;363;1;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;BBB;Betty Baloo Bande;10;370;7;363;2;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0503;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;370;7;363;1;1;25.11.2012 05:03:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:03:37
GRGRAZ12;0504;SPÖ;Sozialdemokratische Partei Österreichs;1;305;22;283;39;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;ÖVP;Österreichische Volkspartei;2;305;22;283;70;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;FPÖ;Freiheitliche Partei Österreichs;3;305;22;283;34;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;GRÜNE;Die Grünen - Die Grüne Alternative;4;305;22;283;47;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;KPÖ;Kommunistische Partei Österreichs;5;305;22;283;80;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;BZÖ;BZÖ Wir säubern Graz;6;305;22;283;1;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;CP-G;Christliche Partei-Grössler;7;305;22;283;1;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;PIRAT;Piratenpartei Graz;8;305;22;283;10;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;;Einsparkraftwerk;9;305;22;283;0;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;BBB;Betty Baloo Bande;10;305;22;283;0;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0504;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;305;22;283;1;1;25.11.2012 05:13:18;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T17:13:24
GRGRAZ12;0505;SPÖ;Sozialdemokratische Partei Österreichs;1;207;5;202;26;1;25.11.2012 05:26:03;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:26:09
GRGRAZ12;0505;ÖVP;Österreichische Volkspartei;2;207;5;202;42;1;25.11.2012 05:26:03;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:26:09
GRGRAZ12;0505;FPÖ;Freiheitliche Partei Österreichs;3;207;5;202;39;1;25.11.2012 05:26:03;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:26:09
GRGRAZ12;0505;GRÜNE;Die Grünen - Die Grüne Alternative;4;207;5;202;10;1;25.11.2012 05:26:03;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:26:09
GRGRAZ12;0505;KPÖ;Kommunistische Partei Österreichs;5;207;5;202;65;1;25.11.2012 05:26:03;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:26:09
